WindowDur_ms	VPcost	UnitID	Rate	SRps	CF_Hz_log	HearingStatus	VPdistance	Precision
1300	8	Q355_t2_u10	64.2	30.2	3.80011296279536	1	0.086149887848116	2.4516666178301
1300	8	Q355_t3_u1	113.94	62.2666666666667	2.89037122304987	1	0.0552241723861319	2.89635451600587
1300	8	Q355_t3_u2	71.24	44.2	3.70378623788069	1	0.0786675520137319	2.54252450827612
1300	8	Q355_t3_u4	107.44	69.2666666666667	3.66299842902821	1	0.0580887509070789	2.84578324992744
1300	8	Q355_t3_u5	73.9615384615385	54.1666666666667	3.64620508107065	1	0.0731264054410531	2.6155657539081
1300	8	Q355_t3_u6	89.0424836601307	61.1	3.67951418698623	1	0.0753116672675395	2.58612021238681
1300	8	Q355_t3_u7	108.84	64.7	3.59406623298489	1	0.0578456787144669	2.84997652624024
1300	8	Q355_t3_u8	69.2727272727273	18.5666666666667	3.62912504056644	1	0.0732932577729599	2.61328665558937
1300	8	Q355_t3_u9	72.9444444444444	32.5333333333333	3.64620508107065	1	0.0614018653711362	2.79031506365312
1300	8	Q355_t4_u1	82.4	50.7666666666667	3.773239661734	1	0.0786017772607921	2.54336096834215
1300	8	Q355_t4_u2	105.44	42.5666666666667	3.66299842902821	1	0.0591623778389185	2.82746944859165
1300	8	Q355_t4_u3	36.32	9	3.62912504056644	1	0.116788762162722	2.14738842757717
1300	8	Q355_t4_u4	71.34	22.4333333333333	3.64620508107065	1	0.0755241628014089	2.58330263682335
1300	8	Q355_t4_u5	115.34	56.2666666666667	3.53907326620447	1	0.063066773199552	2.76356122182324
1300	8	Q355_t4_u6	126.266666666667	86.6333333333333	3.5104100630622	1	0.0562314066753695	2.87827984053407
1300	8	Q355_t4_u7	134.2	68.9	3.52005504628496	1	0.0551074607385619	2.89847016838584
1300	8	Q355_t4_u8	115.5	79.8	3.34217829872908	1	0.0561592687800371	2.87956353964783
1300	8	Q355_t4_u10	125.56	86.4	3.45903120341875	1	0.0550551348649478	2.89942014377926
1300	8	Q355_t4_u12	107.22	47.8666666666667	3.48916357790131	1	0.0588189701241207	2.83329085495006
1300	8	Q355_t4_u13	40.28	6.36666666666667	3.51842635964519	1	0.126600784971121	2.06671656888748
1300	8	Q355_t4_u14	107.98	63.2	3.48916357790131	1	0.0648019086296505	2.7364202218964
1300	8	Q355_t4_u15	121.038461538462	86.6666666666667	3.51842635964519	1	0.0612478161874084	2.79282708427605
1300	8	Q355_t5_u2	67.54	41.7666666666667	3.87010913429433	1	0.085683524495362	2.4570947181219
1300	8	Q355_t5_u3	32.82	30.5	3.85650169029863	1	0.137562141323724	1.98367952706842
1300	8	Q355_t5_u6	121.14	81.9	3.02223353713367	1	0.061672474949333	2.78591755863981
1300	8	Q355_t5_u7	127.02	86.6666666666667	3.06947858738894	1	0.0555082777267457	2.89122312112159
1300	8	Q355_t5_u8	109.16	63.4666666666667	3.05453547167998	1	0.0579609485450043	2.8479857961528
1300	8	Q355_t5_u9	116.383928571429	65.0333333333333	3.03937944245117	1	0.0596662432082261	2.81898885890351
1300	8	Q355_t5_u10	110.555555555556	66.1333333333333	3.0842142944043	1	0.0651828591815736	2.73055874060087
1300	8	Q355_t5_u11	127.66	74.2333333333333	3.1272290503897	1	0.0618339097930752	2.78330336284715
1300	8	Q355_t6_u1	62.94	52.4666666666667	3.73257954760943	1	0.0812234738433892	2.51055098685078
1300	8	Q355_t6_u2	63.2916666666667	45.3333333333333	3.7928325794456	1	0.0816271135729534	2.50559379802456
1300	8	Q355_t6_u3	95.38	69.3666666666667	3.13960054289439	1	0.0689401520999846	2.67451651162976
1300	8	Q355_t6_u4	111.5	72.3333333333333	3.21977345324466	1	0.0567733228181041	2.86868873227927
1300	8	Q355_t6_u5	49.0833333333333	18.5333333333333	3.31789150138408	1	0.119995047888326	2.12030480464891
1300	8	Q358_t1_u2	95.625	22.7333333333333	3.51242406056688	0	0.0522306914120237	2.95208499878843
1300	8	Q358_t2_u2	101.521739130435	72.6666666666667	3.67300679592505	0	0.0552258351573889	2.89632440697656
1300	8	Q358_t2_u3	102.600833333333	61.2	3.87383917765591	0	0.058488418005848	2.83892652715153
1300	8	Q358_t2_u5	123.66	20.2666666666667	3.05281427483153	0	0.0415599319316966	3.18061875058458
1300	8	Q358_t2_u6	160.52	43.5	2.94172694037676	0	0.0402570158353034	3.21247098384001
